Mission ID,FBOId,DepartureAirport,DepartureICAO,DestinationAirport,DestinationICAO,Distance,HumanOnly,Pay,Expiration Date,Is Last Minute,Descript,PaxClass0,PaxClass1,PaxClass2,Cargo
6eeb1902-0052-4611-8ecb-5fbbc82a7759,b088450d-8ad0-4cc1-bffc-8ed64932223d,Melbourne Intl,YMML,Mackay,YBMK,1015.0,True,2203026.0,2023-08-05T11:24:16.013,False,#3n,180.0,0.0,0.0,0.0
6f4d4e22-ea32-4a58-8eb5-da120998e464,b088450d-8ad0-4cc1-bffc-8ed64932223d,Gold Coast,YBCG,Mackay,YBMK,481.0,True,1303437.5,2023-08-04T04:59:14.227,True,#1n,163.0,0.0,0.0,0.0
6f4d4e22-ea32-4a58-8eb5-da120998e464,b088450d-8ad0-4cc1-bffc-8ed64932223d,Kingsford Smith Intl,YSSY,Mackay,YBMK,774.0,True,1303437.5,2023-08-04T04:59:14.227,True,#2n,185.0,0.0,0.0,0.0
6f4d4e22-ea32-4a58-8eb5-da120998e464,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Gold Coast,YBCG,481.0,True,1303437.5,2023-08-04T04:59:14.227,True,#1,163.0,0.0,0.0,0.0
6f4d4e22-ea32-4a58-8eb5-da120998e464,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Kingsford Smith Intl,YSSY,774.0,True,1303437.5,2023-08-04T04:59:14.227,True,#2,185.0,0.0,0.0,0.0
6f5974b7-a22e-4994-be2d-4ea2a2a6e316,361993cc-8a53-405e-96cd-ed40381badff,Invercargill,NZNV,Wellington Intl,NZWN,414.0,True,388911.5,2023-08-04T10:40:48.613,True,#1,184.0,0.0,0.0,0.0
6f5974b7-a22e-4994-be2d-4ea2a2a6e316,361993cc-8a53-405e-96cd-ed40381badff,Wellington Intl,NZWN,Invercargill,NZNV,414.0,True,388911.5,2023-08-04T10:40:48.613,True,#1n,184.0,0.0,0.0,0.0
6f81ab29-796c-43fa-8fd5-0e279fb61b51,f76dafce-75fd-4c10-9265-672bc0e474c8,Christchurch Intl,NZCH,Gisborne,NZGS,380.0,False,18795.0,2023-08-08T11:34:29.537,False,#1n,0.0,0.0,4.0,0.0
6f81ab29-796c-43fa-8fd5-0e279fb61b51,f76dafce-75fd-4c10-9265-672bc0e474c8,Gisborne,NZGS,Christchurch Intl,NZCH,380.0,False,18795.0,2023-08-08T11:34:29.537,False,#1,0.0,0.0,4.0,0.0
6f98ed97-8903-4d2f-84b3-85c846f038bf,752e920d-96b6-4e35-9392-3db23e206b9a,Christchurch Intl,NZCH,Westport,NZWS,113.0,False,11455.5,2023-08-06T23:58:58.39,False,#1n,0.0,0.0,3.0,0.0
6f98ed97-8903-4d2f-84b3-85c846f038bf,752e920d-96b6-4e35-9392-3db23e206b9a,Westport,NZWS,Christchurch Intl,NZCH,113.0,False,11455.5,2023-08-06T23:58:58.39,False,#1,0.0,0.0,3.0,0.0
6ff9e273-8b8f-4eff-afa3-b06ec4ea5cb3,f4d1515c-ea0d-4769-9dd4-1059e7aa6b63,Canberra,YSCB,Perth Intl,YPPH,1665.0,True,1389120.5,2023-08-03T15:09:43.867,True,#1n,155.0,0.0,0.0,0.0
6ff9e273-8b8f-4eff-afa3-b06ec4ea5cb3,f4d1515c-ea0d-4769-9dd4-1059e7aa6b63,Perth Intl,YPPH,Canberra,YSCB,1665.0,True,1389120.5,2023-08-03T15:09:43.867,True,#1,155.0,0.0,0.0,0.0
700682cc-c26f-4376-857e-f968a9abc169,7975e1ab-b05c-4159-8d97-f8dc4112054c,Changi,WSSS,Naha,ROAH,2021.0,False,5137649.0,2023-08-04T02:27:03.527,True,#1n,194.0,47.0,23.0,24198.074639382427
700682cc-c26f-4376-857e-f968a9abc169,7975e1ab-b05c-4159-8d97-f8dc4112054c,Naha,ROAH,Changi,WSSS,2021.0,False,5137649.0,2023-08-04T02:27:03.527,True,#1,194.0,47.0,23.0,24375.14677906
707032c9-ff6f-4059-8a95-0646933c3dc7,f76dafce-75fd-4c10-9265-672bc0e474c8,Christchurch Intl,NZCH,Gisborne,NZGS,380.0,True,21346.5,2023-08-07T09:13:30.147,False,#1n,0.0,0.0,4.0,0.0
707032c9-ff6f-4059-8a95-0646933c3dc7,f76dafce-75fd-4c10-9265-672bc0e474c8,Gisborne,NZGS,Christchurch Intl,NZCH,380.0,True,21346.5,2023-08-07T09:13:30.147,False,#1,0.0,0.0,4.0,0.0
708eb65a-834f-4cb1-959e-8a15f5eae2e1,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Christchurch Intl,NZCH,Martins Bay Aerodrome,NZMJ,202.0,False,9985.5,2023-08-06T21:13:01.967,False,#1n,0.0,0.0,4.0,0.0
708eb65a-834f-4cb1-959e-8a15f5eae2e1,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Martins Bay Aerodrome,NZMJ,Christchurch Intl,NZCH,202.0,False,9985.5,2023-08-06T21:13:01.967,False,#1,0.0,0.0,4.0,0.0
709aa857-1349-4fac-9899-d18e8536dd66,9e07c072-87f6-450c-a357-efd9cf9fcc64,Canberra,YSCB,Hamilton I.,YBHM,897.0,True,741289.5,2023-08-06T14:07:21.44,False,#1n,176.0,0.0,0.0,0.0
709aa857-1349-4fac-9899-d18e8536dd66,9e07c072-87f6-450c-a357-efd9cf9fcc64,Hamilton I.,YBHM,Canberra,YSCB,897.0,True,741289.5,2023-08-06T14:07:21.44,False,#1,176.0,0.0,0.0,0.0
709c1727-62ae-4e50-bb4a-c5f55cc69a56,752e920d-96b6-4e35-9392-3db23e206b9a,Christchurch Intl,NZCH,Westport,NZWS,113.0,False,12411.5,2023-08-04T15:26:56.187,True,#1n,0.0,0.0,3.0,0.0
709c1727-62ae-4e50-bb4a-c5f55cc69a56,752e920d-96b6-4e35-9392-3db23e206b9a,Westport,NZWS,Christchurch Intl,NZCH,113.0,False,12411.5,2023-08-04T15:26:56.187,True,#1,0.0,0.0,3.0,0.0
70c59e97-431b-4acb-ae9d-98bfb7e06ab8,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Melbourne Intl,YMML,1303.0,False,851193.0,2023-08-06T02:17:37.59,False,#1,162.0,0.0,0.0,0.0
70c59e97-431b-4acb-ae9d-98bfb7e06ab8,0aebf5aa-19d6-441b-9ad8-a987709e276d,Melbourne Intl,YMML,Christchurch Intl,NZCH,1303.0,False,851193.0,2023-08-06T02:17:37.59,False,#1n,162.0,0.0,0.0,0.0
711d8698-1408-48b5-9f7c-89cf08faf60b,ff550735-7649-4f59-b2cc-48ed22d5f69e,Gold Coast,YBCG,Melbourne Intl,YMML,718.0,False,1588762.0,2023-08-04T09:46:33.147,True,#1,184.0,0.0,0.0,0.0
711d8698-1408-48b5-9f7c-89cf08faf60b,ff550735-7649-4f59-b2cc-48ed22d5f69e,Gold Coast,YBCG,Wellington Intl,NZWN,1308.0,False,1588762.0,2023-08-04T09:46:33.147,True,#2,160.0,0.0,0.0,0.0
711d8698-1408-48b5-9f7c-89cf08faf60b,ff550735-7649-4f59-b2cc-48ed22d5f69e,Melbourne Intl,YMML,Gold Coast,YBCG,718.0,False,1588762.0,2023-08-04T09:46:33.147,True,#1n,184.0,0.0,0.0,0.0
711d8698-1408-48b5-9f7c-89cf08faf60b,ff550735-7649-4f59-b2cc-48ed22d5f69e,Wellington Intl,NZWN,Gold Coast,YBCG,1308.0,False,1588762.0,2023-08-04T09:46:33.147,True,#2n,160.0,0.0,0.0,0.0
714c1d38-4bfa-44d5-8546-2b8e3acb481f,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Christchurch Intl,NZCH,Hobart,YMHB,1092.0,True,828114.0,2023-08-07T23:09:41.4,False,#1n,159.0,0.0,0.0,0.0
714c1d38-4bfa-44d5-8546-2b8e3acb481f,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Christchurch Intl,NZCH,1092.0,True,828114.0,2023-08-07T23:09:41.4,False,#1,159.0,0.0,0.0,0.0
71550bbf-2f56-48ef-9b19-6a30d16ca49f,6a9bcdb0-8fe9-4c7b-b3fb-2f2ff573b03f,Adelaide Intl,YPAD,Gold Coast,YBCG,866.0,True,1586623.5,2023-08-05T19:24:03.21,False,#1,185.0,0.0,0.0,0.0
71550bbf-2f56-48ef-9b19-6a30d16ca49f,6a9bcdb0-8fe9-4c7b-b3fb-2f2ff573b03f,Adelaide Intl,YPAD,Rockhampton,YBRK,933.0,True,1586623.5,2023-08-05T19:24:03.21,False,#2,164.0,0.0,0.0,0.0
71550bbf-2f56-48ef-9b19-6a30d16ca49f,6a9bcdb0-8fe9-4c7b-b3fb-2f2ff573b03f,Gold Coast,YBCG,Adelaide Intl,YPAD,866.0,True,1586623.5,2023-08-05T19:24:03.21,False,#1n,185.0,0.0,0.0,0.0
71550bbf-2f56-48ef-9b19-6a30d16ca49f,6a9bcdb0-8fe9-4c7b-b3fb-2f2ff573b03f,Rockhampton,YBRK,Adelaide Intl,YPAD,933.0,True,1586623.5,2023-08-05T19:24:03.21,False,#2n,164.0,0.0,0.0,0.0
71669f84-3d98-4cb0-922e-fa625f4469e7,53b0c40e-c553-4046-80d8-9cae4fa4e180,Launceston,YMLT,Melbourne Intl,YMML,257.0,True,214945.5,2023-08-05T05:17:45.283,False,#1,181.0,0.0,0.0,0.0
71669f84-3d98-4cb0-922e-fa625f4469e7,53b0c40e-c553-4046-80d8-9cae4fa4e180,Melbourne Intl,YMML,Launceston,YMLT,257.0,True,214945.5,2023-08-05T05:17:45.283,False,#1n,181.0,0.0,0.0,0.0
71900e45-61a0-4999-a143-6b9070a26cd3,ff550735-7649-4f59-b2cc-48ed22d5f69e,Christchurch Intl,NZCH,Gold Coast,YBCG,1299.0,False,858501.0,2023-08-05T03:44:09.723,False,#1n,170.0,0.0,0.0,0.0
71900e45-61a0-4999-a143-6b9070a26cd3,ff550735-7649-4f59-b2cc-48ed22d5f69e,Gold Coast,YBCG,Christchurch Intl,NZCH,1299.0,False,858501.0,2023-08-05T03:44:09.723,False,#1,170.0,0.0,0.0,0.0
719188e6-1682-4962-8c83-b9d3071215ff,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Melbourne Intl,YMML,1015.0,False,703720.5,2023-08-05T10:06:14.163,False,#1,179.0,0.0,0.0,0.0
719188e6-1682-4962-8c83-b9d3071215ff,b088450d-8ad0-4cc1-bffc-8ed64932223d,Melbourne Intl,YMML,Mackay,YBMK,1015.0,False,703720.5,2023-08-05T10:06:14.163,False,#1n,179.0,0.0,0.0,0.0
722a38a4-704e-41ea-834f-1a5c3be0434d,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Hamilton I.,YBHM,480.0,True,1224100.5,2023-08-07T04:24:31.88,False,#2,173.0,0.0,0.0,0.0
722a38a4-704e-41ea-834f-1a5c3be0434d,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Hobart,YMHB,967.0,True,1224100.5,2023-08-07T04:24:31.88,False,#1,162.0,0.0,0.0,0.0
722a38a4-704e-41ea-834f-1a5c3be0434d,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Hamilton I.,YBHM,Brisbane Intl,YBBN,480.0,True,1224100.5,2023-08-07T04:24:31.88,False,#2n,173.0,0.0,0.0,0.0
722a38a4-704e-41ea-834f-1a5c3be0434d,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Hobart,YMHB,Brisbane Intl,YBBN,967.0,True,1224100.5,2023-08-07T04:24:31.88,False,#1n,162.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Auckland Intl,NZAA,Hobart,YMHB,1297.0,True,3669927.0,2023-08-04T10:58:42.22,True,#3n,180.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Christchurch Intl,NZCH,Hobart,YMHB,1092.0,True,3669927.0,2023-08-04T10:58:42.22,True,#1n,173.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Auckland Intl,NZAA,1297.0,True,3669927.0,2023-08-04T10:58:42.22,True,#3,180.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Christchurch Intl,NZCH,1092.0,True,3669927.0,2023-08-04T10:58:42.22,True,#1,173.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Maroochydore/Sunshine Coast,YBSU,1012.0,True,3669927.0,2023-08-04T10:58:42.22,True,#4,155.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Melbourne Intl,YMML,333.0,True,3669927.0,2023-08-04T10:58:42.22,True,#2,164.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Maroochydore/Sunshine Coast,YBSU,Hobart,YMHB,1012.0,True,3669927.0,2023-08-04T10:58:42.22,True,#4n,155.0,0.0,0.0,0.0
7273f937-8bf4-4e46-952b-1edd1efbc442,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Melbourne Intl,YMML,Hobart,YMHB,333.0,True,3669927.0,2023-08-04T10:58:42.22,True,#2n,164.0,0.0,0.0,0.0
72843028-6a31-4102-a2a8-b05e7bf66a14,f4d1515c-ea0d-4769-9dd4-1059e7aa6b63,Canberra,YSCB,Perth Intl,YPPH,1665.0,True,1509891.0,2023-08-03T10:09:43.18,True,#1n,165.0,0.0,0.0,0.0
72843028-6a31-4102-a2a8-b05e7bf66a14,f4d1515c-ea0d-4769-9dd4-1059e7aa6b63,Perth Intl,YPPH,Canberra,YSCB,1665.0,True,1509891.0,2023-08-03T10:09:43.18,True,#1,165.0,0.0,0.0,0.0
729a0e7c-d80c-478f-810b-8f73f9653dfc,7975e1ab-b05c-4159-8d97-f8dc4112054c,Changi,WSSS,Naha,ROAH,2021.0,True,5768302.5,2023-08-05T01:37:32.82,True,#1n,195.0,47.0,23.0,25450.878059739684
729a0e7c-d80c-478f-810b-8f73f9653dfc,7975e1ab-b05c-4159-8d97-f8dc4112054c,Naha,ROAH,Changi,WSSS,2021.0,True,5768302.5,2023-08-05T01:37:32.82,True,#1,195.0,47.0,23.0,28170.35413885
72a24e13-1332-4f88-9ad6-e03e11a6d549,ad2e56db-442b-4516-ae06-4b2be8ed821b,Changi,WSSS,Nadi Intl,NFFN,4482.0,False,10429597.5,2023-08-06T09:59:28.61,False,#1n,203.0,49.0,24.0,24219.252538920045
72a24e13-1332-4f88-9ad6-e03e11a6d549,ad2e56db-442b-4516-ae06-4b2be8ed821b,Nadi Intl,NFFN,Changi,WSSS,4482.0,False,10429597.5,2023-08-06T09:59:28.61,False,#1,203.0,49.0,24.0,24889.52052664
72a767c5-5d0b-4e74-a321-e67e2095e029,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Gold Coast,YBCG,1299.0,False,918687.0,2023-08-07T13:24:39.257,False,#1,182.0,0.0,0.0,0.0
72a767c5-5d0b-4e74-a321-e67e2095e029,0aebf5aa-19d6-441b-9ad8-a987709e276d,Gold Coast,YBCG,Christchurch Intl,NZCH,1299.0,False,918687.0,2023-08-07T13:24:39.257,False,#1n,182.0,0.0,0.0,0.0
72d0b4c6-4a8b-44fe-b691-70edcde21bfe,fe8274c3-d85e-4138-895c-dea7704cb46e,Kai Tak Intl Airport,VHHX,Osaka Intl,RJOO,1341.0,False,3344323.5,2023-08-05T15:17:25.15,False,#1n,208.0,50.0,25.0,26048.07693551428
72d0b4c6-4a8b-44fe-b691-70edcde21bfe,fe8274c3-d85e-4138-895c-dea7704cb46e,Osaka Intl,RJOO,Kai Tak Intl Airport,VHHX,1341.0,False,3344323.5,2023-08-05T15:17:25.15,False,#1,208.0,50.0,25.0,28222.970853770003
72d15a92-fee4-40b3-9b8b-e95baa3256d6,7975e1ab-b05c-4159-8d97-f8dc4112054c,Changi,WSSS,Naha,ROAH,2021.0,False,6716814.0,2023-08-04T09:53:55.12,True,#1n,219.0,54.0,27.0,25508.30715389289
72d15a92-fee4-40b3-9b8b-e95baa3256d6,7975e1ab-b05c-4159-8d97-f8dc4112054c,Naha,ROAH,Changi,WSSS,2021.0,False,6716814.0,2023-08-04T09:53:55.12,True,#1,219.0,54.0,27.0,25510.94207354
734a9a1e-c3f2-4d26-92d0-2e09b50f5593,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Changi,WSSS,Tribhuvan Intl,VNKT,1909.0,True,5989525.5,2023-08-07T11:10:53.313,False,#1n,195.0,47.0,23.0,23651.954710694143
734a9a1e-c3f2-4d26-92d0-2e09b50f5593,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Tribhuvan Intl,VNKT,Changi,WSSS,1909.0,True,5989525.5,2023-08-07T11:10:53.313,False,#1,195.0,47.0,23.0,24856.40828363
7463c5d9-d6cc-45b3-8bb7-044e9393bf60,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Perth Intl,YPPH,1887.0,True,1684586.5,2023-08-05T02:48:15.867,True,#1,186.0,0.0,0.0,0.0
7463c5d9-d6cc-45b3-8bb7-044e9393bf60,b088450d-8ad0-4cc1-bffc-8ed64932223d,Perth Intl,YPPH,Mackay,YBMK,1887.0,True,1684586.5,2023-08-05T02:48:15.867,True,#1n,186.0,0.0,0.0,0.0
748ae6f1-b175-42b7-83cb-66d8839f97e6,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Changi,WSSS,Tribhuvan Intl,VNKT,1909.0,False,4319458.5,2023-08-06T02:31:52.52,False,#1n,194.0,47.0,23.0,24517.24705389945
748ae6f1-b175-42b7-83cb-66d8839f97e6,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Tribhuvan Intl,VNKT,Changi,WSSS,1909.0,False,4319458.5,2023-08-06T02:31:52.52,False,#1,194.0,47.0,23.0,26842.689271860003
74fd8a38-49a5-45ac-abed-d4ffcff42f80,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Christchurch Intl,NZCH,Martins Bay Aerodrome,NZMJ,202.0,False,9901.5,2023-08-06T05:58:59.297,False,#1n,0.0,0.0,4.0,0.0
74fd8a38-49a5-45ac-abed-d4ffcff42f80,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Martins Bay Aerodrome,NZMJ,Christchurch Intl,NZCH,202.0,False,9901.5,2023-08-06T05:58:59.297,False,#1,0.0,0.0,4.0,0.0
754c3a3d-24cd-4432-b1dc-ff7d979cfe05,c6a3872c-110f-4842-b573-a4fcf2121dcb,Canberra,YSCB,Maroochydore/Sunshine Coast,YBSU,559.0,False,777029.0,2023-08-05T00:38:51.317,True,#2n,168.0,0.0,0.0,0.0
754c3a3d-24cd-4432-b1dc-ff7d979cfe05,c6a3872c-110f-4842-b573-a4fcf2121dcb,Kingsford Smith Intl,YSSY,Maroochydore/Sunshine Coast,YBSU,452.0,False,777029.0,2023-08-05T00:38:51.317,True,#1n,179.0,0.0,0.0,0.0
754c3a3d-24cd-4432-b1dc-ff7d979cfe05,c6a3872c-110f-4842-b573-a4fcf2121dcb,Maroochydore/Sunshine Coast,YBSU,Canberra,YSCB,559.0,False,777029.0,2023-08-05T00:38:51.317,True,#2,168.0,0.0,0.0,0.0
754c3a3d-24cd-4432-b1dc-ff7d979cfe05,c6a3872c-110f-4842-b573-a4fcf2121dcb,Maroochydore/Sunshine Coast,YBSU,Kingsford Smith Intl,YSSY,452.0,False,777029.0,2023-08-05T00:38:51.317,True,#1,179.0,0.0,0.0,0.0
757bb3b8-d988-4fce-b157-b46e9759b657,6f67f452-f327-4a68-9c40-690359c2e1d3,Christchurch Intl,NZCH,Whangarei,NZWR,471.0,False,23453.5,2023-08-04T21:55:59.673,True,#1n,0.0,0.0,4.0,0.0
757bb3b8-d988-4fce-b157-b46e9759b657,6f67f452-f327-4a68-9c40-690359c2e1d3,Whangarei,NZWR,Christchurch Intl,NZCH,471.0,False,23453.5,2023-08-04T21:55:59.673,True,#1,0.0,0.0,4.0,0.0
758daa95-5472-45df-b801-d3c9b5ba0676,9e07c072-87f6-450c-a357-efd9cf9fcc64,Brisbane Intl,YBBN,Hamilton I.,YBHM,480.0,False,329643.0,2023-08-05T00:44:19.173,True,#1n,168.0,0.0,0.0,0.0
758daa95-5472-45df-b801-d3c9b5ba0676,9e07c072-87f6-450c-a357-efd9cf9fcc64,Hamilton I.,YBHM,Brisbane Intl,YBBN,480.0,False,329643.0,2023-08-05T00:44:19.173,True,#1,168.0,0.0,0.0,0.0
75a6902a-0e16-4057-bcf3-21de37af9f7e,80d806b7-aa8e-4fad-87a1-cbdbc639d5b1,Bali Intl,WADD,Kingsford Smith Intl,YSSY,2494.0,False,7070066.0,2023-08-03T22:20:32.237,True,#1,202.0,49.0,24.0,28664.769822150003
75a6902a-0e16-4057-bcf3-21de37af9f7e,80d806b7-aa8e-4fad-87a1-cbdbc639d5b1,Kingsford Smith Intl,YSSY,Bali Intl,WADD,2494.0,False,7070066.0,2023-08-03T22:20:32.237,True,#1n,202.0,49.0,24.0,28329.177950437585
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Kingsford Smith Intl,YSSY,Mackay,YBMK,774.0,True,2292969.0,2023-08-06T16:15:04.29,False,#3,170.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Kingsford Smith Intl,YSSY,Maroochydore/Sunshine Coast,YBSU,452.0,True,2292969.0,2023-08-06T16:15:04.29,False,#2,184.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Kingsford Smith Intl,YSSY,Rockhampton,YBRK,635.0,True,2292969.0,2023-08-06T16:15:04.29,False,#1,180.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Kingsford Smith Intl,YSSY,Rockhampton,YBRK,635.0,True,2292969.0,2023-08-06T16:15:04.29,False,#4,178.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Mackay,YBMK,Kingsford Smith Intl,YSSY,774.0,True,2292969.0,2023-08-06T16:15:04.29,False,#3n,170.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Maroochydore/Sunshine Coast,YBSU,Kingsford Smith Intl,YSSY,452.0,True,2292969.0,2023-08-06T16:15:04.29,False,#2n,184.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Rockhampton,YBRK,Kingsford Smith Intl,YSSY,635.0,True,2292969.0,2023-08-06T16:15:04.29,False,#1n,180.0,0.0,0.0,0.0
75db234d-fad9-420e-97e9-10442fa7feb7,893a233d-4ae6-4ac6-98ee-a2070c805ff4,Rockhampton,YBRK,Kingsford Smith Intl,YSSY,635.0,True,2292969.0,2023-08-06T16:15:04.29,False,#4n,178.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Auckland Intl,NZAA,Invercargill,NZNV,634.0,False,985622.5,2023-08-03T06:34:51.757,True,#1n,171.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Invercargill,NZNV,Auckland Intl,NZAA,634.0,False,985622.5,2023-08-03T06:34:51.757,True,#1,171.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Invercargill,NZNV,Queenstown,NZQN,86.0,False,985622.5,2023-08-03T06:34:51.757,True,#3,176.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Invercargill,NZNV,Wellington Intl,NZWN,414.0,False,985622.5,2023-08-03T06:34:51.757,True,#2,164.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Queenstown,NZQN,Invercargill,NZNV,86.0,False,985622.5,2023-08-03T06:34:51.757,True,#3n,176.0,0.0,0.0,0.0
76036254-455e-4fd8-8d50-c678b61945c7,361993cc-8a53-405e-96cd-ed40381badff,Wellington Intl,NZWN,Invercargill,NZNV,414.0,False,985622.5,2023-08-03T06:34:51.757,True,#2n,164.0,0.0,0.0,0.0
76098988-4731-4236-a2ce-7ed9a1e6fa71,0aebf5aa-19d6-441b-9ad8-a987709e276d,Auckland Intl,NZAA,Christchurch Intl,NZCH,402.0,False,1019224.5,2023-08-06T01:37:41.813,False,#2n,166.0,0.0,0.0,0.0
76098988-4731-4236-a2ce-7ed9a1e6fa71,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Auckland Intl,NZAA,402.0,False,1019224.5,2023-08-06T01:37:41.813,False,#2,166.0,0.0,0.0,0.0
76098988-4731-4236-a2ce-7ed9a1e6fa71,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Hobart,YMHB,1092.0,False,1019224.5,2023-08-06T01:37:41.813,False,#1,157.0,0.0,0.0,0.0
76098988-4731-4236-a2ce-7ed9a1e6fa71,0aebf5aa-19d6-441b-9ad8-a987709e276d,Hobart,YMHB,Christchurch Intl,NZCH,1092.0,False,1019224.5,2023-08-06T01:37:41.813,False,#1n,157.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Maroochydore/Sunshine Coast,YBSU,390.0,True,2184525.0,2023-08-07T12:02:13.443,False,#1,170.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Maroochydore/Sunshine Coast,YBSU,390.0,True,2184525.0,2023-08-07T12:02:13.443,False,#3,164.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Perth Intl,YPPH,1887.0,True,2184525.0,2023-08-07T12:02:13.443,False,#2,158.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Maroochydore/Sunshine Coast,YBSU,Mackay,YBMK,390.0,True,2184525.0,2023-08-07T12:02:13.443,False,#1n,170.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Maroochydore/Sunshine Coast,YBSU,Mackay,YBMK,390.0,True,2184525.0,2023-08-07T12:02:13.443,False,#3n,164.0,0.0,0.0,0.0
76264b1f-acf2-4324-a927-dea1d8fef878,b088450d-8ad0-4cc1-bffc-8ed64932223d,Perth Intl,YPPH,Mackay,YBMK,1887.0,True,2184525.0,2023-08-07T12:02:13.443,False,#2n,158.0,0.0,0.0,0.0
