Origin,Destination,Approved
INCOZ - RKPK,INCOZ - YBBN,False
INCOZ - RKTN,INCOZ - YBBN,False
INCOZ - ROAH,INCOZ - YBBN,False
INCOZ - SCEL,INCOZ - YBBN,False
INCOZ - SCIP,INCOZ - YBBN,False
INCOZ - SEQM,INCOZ - YBBN,False
INCOZ - VHHX,INCOZ - YBBN,False
INCOZ - VNKT,INCOZ - YBBN,False
INCOZ - WADD,INCOZ - YBBN,False
INCOZ - WSSS,INCOZ - YBBN,False
INCOZ - YBBN,INCOZ - YBBN,False
INCOZ - YBCG,INCOZ - YBBN,False
INCOZ - YBHM,INCOZ - YBBN,True
INCOZ - YBMK,INCOZ - YBBN,False
INCOZ - YBRK,INCOZ - YBBN,False
INCOZ - YBSU,INCOZ - YBBN,False
INCOZ - YMHB,INCOZ - YBBN,True
INCOZ - YMLT,INCOZ - YBBN,True
INCOZ - YMML,INCOZ - YBBN,True
INCOZ - YPAD,INCOZ - YBBN,True
INCOZ - YPPH,INCOZ - YBBN,True
INCOZ - YSCB,INCOZ - YBBN,True
INCOZ - YSSY,INCOZ - YBBN,True
INCOZ - NFFN,INCOZ - YBCG,False
INCOZ - NZAA,INCOZ - YBCG,True
INCOZ - NZCH,INCOZ - YBCG,True
INCOZ - NZGS,INCOZ - YBCG,False
INCOZ - NZMF,INCOZ - YBCG,False
INCOZ - NZMJ,INCOZ - YBCG,False
INCOZ - NZNS,INCOZ - YBCG,False
INCOZ - NZNV,INCOZ - YBCG,False
INCOZ - NZQE,INCOZ - YBCG,False
INCOZ - NZQN,INCOZ - YBCG,True
INCOZ - NZRO,INCOZ - YBCG,False
INCOZ - NZTL,INCOZ - YBCG,False
INCOZ - NZWN,INCOZ - YBCG,True
INCOZ - NZWR,INCOZ - YBCG,False
INCOZ - NZWS,INCOZ - YBCG,False
INCOZ - RJCH,INCOZ - YBCG,False
INCOZ - RJOA,INCOZ - YBCG,False
INCOZ - RJOO,INCOZ - YBCG,False
INCOZ - RKPK,INCOZ - YBCG,False
INCOZ - RKTN,INCOZ - YBCG,False
INCOZ - ROAH,INCOZ - YBCG,False
INCOZ - SCEL,INCOZ - YBCG,False
INCOZ - SCIP,INCOZ - YBCG,False
INCOZ - SEQM,INCOZ - YBCG,False
INCOZ - VHHX,INCOZ - YBCG,False
INCOZ - VNKT,INCOZ - YBCG,False
INCOZ - WADD,INCOZ - YBCG,False
INCOZ - WSSS,INCOZ - YBCG,False
INCOZ - YBBN,INCOZ - YBCG,False
INCOZ - YBCG,INCOZ - YBCG,False
INCOZ - YBHM,INCOZ - YBCG,True
INCOZ - YBMK,INCOZ - YBCG,True
INCOZ - YBRK,INCOZ - YBCG,False
INCOZ - YBSU,INCOZ - YBCG,False
INCOZ - YMHB,INCOZ - YBCG,True
INCOZ - YMLT,INCOZ - YBCG,True
INCOZ - YMML,INCOZ - YBCG,True
INCOZ - YPAD,INCOZ - YBCG,True
INCOZ - YPPH,INCOZ - YBCG,True
INCOZ - YSCB,INCOZ - YBCG,True
INCOZ - YSSY,INCOZ - YBCG,True
INCOZ - NFFN,INCOZ - YBHM,False
INCOZ - NZAA,INCOZ - YBHM,False
INCOZ - NZCH,INCOZ - YBHM,False
INCOZ - NZGS,INCOZ - YBHM,False
INCOZ - NZMF,INCOZ - YBHM,False
INCOZ - NZMJ,INCOZ - YBHM,False
INCOZ - NZNS,INCOZ - YBHM,False
INCOZ - NZNV,INCOZ - YBHM,False
INCOZ - NZQE,INCOZ - YBHM,False
INCOZ - NZQN,INCOZ - YBHM,False
INCOZ - NZRO,INCOZ - YBHM,False
INCOZ - NZTL,INCOZ - YBHM,False
INCOZ - NZWN,INCOZ - YBHM,False
INCOZ - NZWR,INCOZ - YBHM,False
INCOZ - NZWS,INCOZ - YBHM,False
INCOZ - RJCH,INCOZ - YBHM,False
INCOZ - RJOA,INCOZ - YBHM,False
INCOZ - RJOO,INCOZ - YBHM,False
INCOZ - RKPK,INCOZ - YBHM,False
INCOZ - RKTN,INCOZ - YBHM,False
INCOZ - ROAH,INCOZ - YBHM,False
INCOZ - SCEL,INCOZ - YBHM,False
INCOZ - SCIP,INCOZ - YBHM,False
INCOZ - SEQM,INCOZ - YBHM,False
INCOZ - VHHX,INCOZ - YBHM,False
INCOZ - VNKT,INCOZ - YBHM,False
INCOZ - WADD,INCOZ - YBHM,False
INCOZ - WSSS,INCOZ - YBHM,False
INCOZ - YBBN,INCOZ - YBHM,True
INCOZ - YBCG,INCOZ - YBHM,True
INCOZ - YBHM,INCOZ - YBHM,False
INCOZ - YBMK,INCOZ - YBHM,False
INCOZ - YBRK,INCOZ - YBHM,False
INCOZ - YBSU,INCOZ - YBHM,False
INCOZ - YMHB,INCOZ - YBHM,False
INCOZ - YMLT,INCOZ - YBHM,False
INCOZ - YMML,INCOZ - YBHM,True
INCOZ - YPAD,INCOZ - YBHM,True
INCOZ - YPPH,INCOZ - YBHM,False
INCOZ - YSCB,INCOZ - YBHM,True
INCOZ - YSSY,INCOZ - YBHM,True
INCOZ - NFFN,INCOZ - YBMK,False
INCOZ - NZAA,INCOZ - YBMK,False
INCOZ - NZCH,INCOZ - YBMK,False
INCOZ - NZGS,INCOZ - YBMK,False
INCOZ - NZMF,INCOZ - YBMK,False
INCOZ - NZMJ,INCOZ - YBMK,False
INCOZ - NZNS,INCOZ - YBMK,False
INCOZ - NZNV,INCOZ - YBMK,False
INCOZ - NZQE,INCOZ - YBMK,False
INCOZ - NZQN,INCOZ - YBMK,False
INCOZ - NZRO,INCOZ - YBMK,False
INCOZ - NZTL,INCOZ - YBMK,False
INCOZ - NZWN,INCOZ - YBMK,False
INCOZ - NZWR,INCOZ - YBMK,False
INCOZ - NZWS,INCOZ - YBMK,False
INCOZ - RJCH,INCOZ - YBMK,False
INCOZ - RJOA,INCOZ - YBMK,False
INCOZ - RJOO,INCOZ - YBMK,False
INCOZ - RKPK,INCOZ - YBMK,False
INCOZ - RKTN,INCOZ - YBMK,False
INCOZ - ROAH,INCOZ - YBMK,False
INCOZ - SCEL,INCOZ - YBMK,False
INCOZ - SCIP,INCOZ - YBMK,False
INCOZ - SEQM,INCOZ - YBMK,False
INCOZ - VHHX,INCOZ - YBMK,False
INCOZ - VNKT,INCOZ - YBMK,False
INCOZ - WADD,INCOZ - YBMK,False
INCOZ - WSSS,INCOZ - YBMK,False
INCOZ - YBBN,INCOZ - YBMK,False
INCOZ - YBCG,INCOZ - YBMK,True
INCOZ - YBHM,INCOZ - YBMK,False
INCOZ - YBMK,INCOZ - YBMK,False
INCOZ - YBRK,INCOZ - YBMK,False
INCOZ - YBSU,INCOZ - YBMK,True
INCOZ - YMHB,INCOZ - YBMK,False
INCOZ - YMLT,INCOZ - YBMK,False
INCOZ - YMML,INCOZ - YBMK,True
INCOZ - YPAD,INCOZ - YBMK,True
INCOZ - YPPH,INCOZ - YBMK,True
INCOZ - YSCB,INCOZ - YBMK,True
INCOZ - YSSY,INCOZ - YBMK,True
INCOZ - NFFN,INCOZ - YBRK,False
INCOZ - NZAA,INCOZ - YBRK,False
INCOZ - NZCH,INCOZ - YBRK,False
INCOZ - NZGS,INCOZ - YBRK,False
INCOZ - NZMF,INCOZ - YBRK,False
INCOZ - NZMJ,INCOZ - YBRK,False
INCOZ - NZNS,INCOZ - YBRK,False
INCOZ - NZNV,INCOZ - YBRK,False
INCOZ - NZQE,INCOZ - YBRK,False
INCOZ - NZQN,INCOZ - YBRK,False
INCOZ - NZRO,INCOZ - YBRK,False
INCOZ - NZTL,INCOZ - YBRK,False
INCOZ - NZWN,INCOZ - YBRK,False
INCOZ - NZWR,INCOZ - YBRK,False
INCOZ - NZWS,INCOZ - YBRK,False
INCOZ - RJCH,INCOZ - YBRK,False
INCOZ - RJOA,INCOZ - YBRK,False
INCOZ - RJOO,INCOZ - YBRK,False
INCOZ - RKPK,INCOZ - YBRK,False
INCOZ - RKTN,INCOZ - YBRK,False
INCOZ - ROAH,INCOZ - YBRK,False
INCOZ - SCEL,INCOZ - YBRK,False
INCOZ - SCIP,INCOZ - YBRK,False
INCOZ - SEQM,INCOZ - YBRK,False
INCOZ - VHHX,INCOZ - YBRK,False
INCOZ - VNKT,INCOZ - YBRK,False
INCOZ - WADD,INCOZ - YBRK,False
INCOZ - WSSS,INCOZ - YBRK,False
INCOZ - YBBN,INCOZ - YBRK,False
INCOZ - YBCG,INCOZ - YBRK,False
INCOZ - YBHM,INCOZ - YBRK,False
INCOZ - YBMK,INCOZ - YBRK,False
INCOZ - YBRK,INCOZ - YBRK,False
INCOZ - YBSU,INCOZ - YBRK,False
INCOZ - YMHB,INCOZ - YBRK,False
INCOZ - YMLT,INCOZ - YBRK,False
INCOZ - YMML,INCOZ - YBRK,True
INCOZ - YPAD,INCOZ - YBRK,True
INCOZ - YPPH,INCOZ - YBRK,False
INCOZ - YSCB,INCOZ - YBRK,True
INCOZ - YSSY,INCOZ - YBRK,True
INCOZ - NFFN,INCOZ - YBSU,False
INCOZ - NZAA,INCOZ - YBSU,False
INCOZ - NZCH,INCOZ - YBSU,False
INCOZ - NZGS,INCOZ - YBSU,False
INCOZ - NZMF,INCOZ - YBSU,False
INCOZ - NZMJ,INCOZ - YBSU,False
INCOZ - NZNS,INCOZ - YBSU,False
INCOZ - NZNV,INCOZ - YBSU,False
INCOZ - NZQE,INCOZ - YBSU,False
INCOZ - NZQN,INCOZ - YBSU,False
INCOZ - NZRO,INCOZ - YBSU,False
INCOZ - NZTL,INCOZ - YBSU,False
INCOZ - NZWN,INCOZ - YBSU,False
INCOZ - NZWR,INCOZ - YBSU,False
INCOZ - NZWS,INCOZ - YBSU,False
INCOZ - RJCH,INCOZ - YBSU,False
INCOZ - RJOA,INCOZ - YBSU,False
INCOZ - RJOO,INCOZ - YBSU,False
INCOZ - RKPK,INCOZ - YBSU,False
INCOZ - RKTN,INCOZ - YBSU,False
INCOZ - ROAH,INCOZ - YBSU,False
INCOZ - SCEL,INCOZ - YBSU,False
INCOZ - SCIP,INCOZ - YBSU,False
INCOZ - SEQM,INCOZ - YBSU,False
INCOZ - VHHX,INCOZ - YBSU,False
INCOZ - VNKT,INCOZ - YBSU,False
INCOZ - WADD,INCOZ - YBSU,False
INCOZ - WSSS,INCOZ - YBSU,False
INCOZ - YBBN,INCOZ - YBSU,False
INCOZ - YBCG,INCOZ - YBSU,False
INCOZ - YBHM,INCOZ - YBSU,False
INCOZ - YBMK,INCOZ - YBSU,True
INCOZ - YBRK,INCOZ - YBSU,False
INCOZ - YBSU,INCOZ - YBSU,False
INCOZ - YMHB,INCOZ - YBSU,True
INCOZ - YMLT,INCOZ - YBSU,False
INCOZ - YMML,INCOZ - YBSU,True
INCOZ - YPAD,INCOZ - YBSU,True
INCOZ - YPPH,INCOZ - YBSU,False
INCOZ - YSCB,INCOZ - YBSU,True
INCOZ - YSSY,INCOZ - YBSU,True
INCOZ - NFFN,INCOZ - YMHB,False
INCOZ - NZAA,INCOZ - YMHB,True
INCOZ - NZCH,INCOZ - YMHB,True
INCOZ - NZGS,INCOZ - YMHB,False
INCOZ - NZMF,INCOZ - YMHB,False
INCOZ - NZMJ,INCOZ - YMHB,False
INCOZ - NZNS,INCOZ - YMHB,False
INCOZ - NZNV,INCOZ - YMHB,False
INCOZ - NZQE,INCOZ - YMHB,False
INCOZ - NZQN,INCOZ - YMHB,False
INCOZ - NZRO,INCOZ - YMHB,False
INCOZ - NZTL,INCOZ - YMHB,False
INCOZ - NZWN,INCOZ - YMHB,False
INCOZ - NZWR,INCOZ - YMHB,False
INCOZ - NZWS,INCOZ - YMHB,False
INCOZ - RJCH,INCOZ - YMHB,False
INCOZ - RJOA,INCOZ - YMHB,False
INCOZ - RJOO,INCOZ - YMHB,False
INCOZ - RKPK,INCOZ - YMHB,False
INCOZ - RKTN,INCOZ - YMHB,False
INCOZ - ROAH,INCOZ - YMHB,False
INCOZ - SCEL,INCOZ - YMHB,False
INCOZ - SCIP,INCOZ - YMHB,False
INCOZ - SEQM,INCOZ - YMHB,False
INCOZ - VHHX,INCOZ - YMHB,False
INCOZ - VNKT,INCOZ - YMHB,False
INCOZ - WADD,INCOZ - YMHB,False
INCOZ - WSSS,INCOZ - YMHB,False
INCOZ - YBBN,INCOZ - YMHB,True
INCOZ - YBCG,INCOZ - YMHB,True
INCOZ - YBHM,INCOZ - YMHB,False
INCOZ - YBMK,INCOZ - YMHB,False
INCOZ - YBRK,INCOZ - YMHB,False
INCOZ - YBSU,INCOZ - YMHB,True
INCOZ - YMHB,INCOZ - YMHB,False
INCOZ - YMLT,INCOZ - YMHB,False
INCOZ - YMML,INCOZ - YMHB,True
INCOZ - YPAD,INCOZ - YMHB,True
INCOZ - YPPH,INCOZ - YMHB,True
INCOZ - YSCB,INCOZ - YMHB,True
INCOZ - YSSY,INCOZ - YMHB,True
INCOZ - NFFN,INCOZ - YMLT,False
INCOZ - NZAA,INCOZ - YMLT,False
INCOZ - NZCH,INCOZ - YMLT,False
INCOZ - NZGS,INCOZ - YMLT,False
INCOZ - NZMF,INCOZ - YMLT,False
INCOZ - NZMJ,INCOZ - YMLT,False
INCOZ - NZNS,INCOZ - YMLT,False
INCOZ - NZNV,INCOZ - YMLT,False
INCOZ - NZQE,INCOZ - YMLT,False
INCOZ - NZQN,INCOZ - YMLT,False
INCOZ - NZRO,INCOZ - YMLT,False
INCOZ - NZTL,INCOZ - YMLT,False
INCOZ - NZWN,INCOZ - YMLT,False
INCOZ - NZWR,INCOZ - YMLT,False
INCOZ - NZWS,INCOZ - YMLT,False
INCOZ - RJCH,INCOZ - YMLT,False
INCOZ - RJOA,INCOZ - YMLT,False
INCOZ - RJOO,INCOZ - YMLT,False
INCOZ - RKPK,INCOZ - YMLT,False
INCOZ - RKTN,INCOZ - YMLT,False
INCOZ - ROAH,INCOZ - YMLT,False
INCOZ - SCEL,INCOZ - YMLT,False
INCOZ - SCIP,INCOZ - YMLT,False
INCOZ - SEQM,INCOZ - YMLT,False
INCOZ - VHHX,INCOZ - YMLT,False
INCOZ - VNKT,INCOZ - YMLT,False
INCOZ - WADD,INCOZ - YMLT,False
INCOZ - WSSS,INCOZ - YMLT,False
INCOZ - YBBN,INCOZ - YMLT,True
INCOZ - YBCG,INCOZ - YMLT,True
INCOZ - YBHM,INCOZ - YMLT,False
INCOZ - YBMK,INCOZ - YMLT,False
INCOZ - YBRK,INCOZ - YMLT,False
INCOZ - YBSU,INCOZ - YMLT,False
INCOZ - YMHB,INCOZ - YMLT,False
INCOZ - YMLT,INCOZ - YMLT,False
INCOZ - YMML,INCOZ - YMLT,True
INCOZ - YPAD,INCOZ - YMLT,True
INCOZ - YPPH,INCOZ - YMLT,True
INCOZ - YSCB,INCOZ - YMLT,False
INCOZ - YSSY,INCOZ - YMLT,True
INCOZ - NFFN,INCOZ - YMML,False
INCOZ - NZAA,INCOZ - YMML,True
INCOZ - NZCH,INCOZ - YMML,True
INCOZ - NZGS,INCOZ - YMML,False
INCOZ - NZMF,INCOZ - YMML,False
INCOZ - NZMJ,INCOZ - YMML,False
INCOZ - NZNS,INCOZ - YMML,False
INCOZ - NZNV,INCOZ - YMML,False
INCOZ - NZQE,INCOZ - YMML,False
INCOZ - NZQN,INCOZ - YMML,True
INCOZ - NZRO,INCOZ - YMML,False
INCOZ - NZTL,INCOZ - YMML,False
INCOZ - NZWN,INCOZ - YMML,True
INCOZ - NZWR,INCOZ - YMML,False
INCOZ - NZWS,INCOZ - YMML,False
INCOZ - RJCH,INCOZ - YMML,False
INCOZ - RJOA,INCOZ - YMML,False
INCOZ - RJOO,INCOZ - YMML,False
INCOZ - RKPK,INCOZ - YMML,False
INCOZ - RKTN,INCOZ - YMML,False
INCOZ - ROAH,INCOZ - YMML,False
INCOZ - SCEL,INCOZ - YMML,False
INCOZ - SCIP,INCOZ - YMML,False
INCOZ - SEQM,INCOZ - YMML,False
INCOZ - VHHX,INCOZ - YMML,False
INCOZ - VNKT,INCOZ - YMML,False
INCOZ - WADD,INCOZ - YMML,False
INCOZ - WSSS,INCOZ - YMML,False
INCOZ - YBBN,INCOZ - YMML,True
INCOZ - YBCG,INCOZ - YMML,True
INCOZ - YBHM,INCOZ - YMML,True
INCOZ - YBMK,INCOZ - YMML,True
INCOZ - YBRK,INCOZ - YMML,True
INCOZ - YBSU,INCOZ - YMML,True
INCOZ - YMHB,INCOZ - YMML,True
INCOZ - YMLT,INCOZ - YMML,True
INCOZ - YMML,INCOZ - YMML,False
INCOZ - YPAD,INCOZ - YMML,True
INCOZ - YPPH,INCOZ - YMML,True
INCOZ - YSCB,INCOZ - YMML,True
INCOZ - YSSY,INCOZ - YMML,True
INCOZ - NFFN,INCOZ - YPAD,False
INCOZ - NZAA,INCOZ - YPAD,True
INCOZ - NZCH,INCOZ - YPAD,True
INCOZ - NZGS,INCOZ - YPAD,False
INCOZ - NZMF,INCOZ - YPAD,False
INCOZ - NZMJ,INCOZ - YPAD,False
INCOZ - NZNS,INCOZ - YPAD,False
INCOZ - NZNV,INCOZ - YPAD,False
INCOZ - NZQE,INCOZ - YPAD,False
INCOZ - NZQN,INCOZ - YPAD,False
INCOZ - NZRO,INCOZ - YPAD,False
INCOZ - NZTL,INCOZ - YPAD,False
INCOZ - NZWN,INCOZ - YPAD,True
INCOZ - NZWR,INCOZ - YPAD,False
INCOZ - NZWS,INCOZ - YPAD,False
INCOZ - RJCH,INCOZ - YPAD,False
INCOZ - RJOA,INCOZ - YPAD,False
INCOZ - RJOO,INCOZ - YPAD,False
INCOZ - RKPK,INCOZ - YPAD,False
INCOZ - RKTN,INCOZ - YPAD,False
INCOZ - ROAH,INCOZ - YPAD,False
INCOZ - SCEL,INCOZ - YPAD,False
INCOZ - SCIP,INCOZ - YPAD,False
INCOZ - SEQM,INCOZ - YPAD,False
INCOZ - VHHX,INCOZ - YPAD,False
INCOZ - VNKT,INCOZ - YPAD,False
INCOZ - WADD,INCOZ - YPAD,False
INCOZ - WSSS,INCOZ - YPAD,False
INCOZ - YBBN,INCOZ - YPAD,True
INCOZ - YBCG,INCOZ - YPAD,True
INCOZ - YBHM,INCOZ - YPAD,True
INCOZ - YBMK,INCOZ - YPAD,True
INCOZ - YBRK,INCOZ - YPAD,True
INCOZ - YBSU,INCOZ - YPAD,True
INCOZ - YMHB,INCOZ - YPAD,True
INCOZ - YMLT,INCOZ - YPAD,True
INCOZ - YMML,INCOZ - YPAD,True
INCOZ - YPAD,INCOZ - YPAD,False
INCOZ - YPPH,INCOZ - YPAD,True
INCOZ - YSCB,INCOZ - YPAD,True
INCOZ - YSSY,INCOZ - YPAD,True
INCOZ - NFFN,INCOZ - YPPH,False
INCOZ - NZAA,INCOZ - YPPH,False
INCOZ - NZCH,INCOZ - YPPH,False
INCOZ - NZGS,INCOZ - YPPH,False
INCOZ - NZMF,INCOZ - YPPH,False
INCOZ - NZMJ,INCOZ - YPPH,False
INCOZ - NZNS,INCOZ - YPPH,False
INCOZ - NZNV,INCOZ - YPPH,False
INCOZ - NZQE,INCOZ - YPPH,False
INCOZ - NZQN,INCOZ - YPPH,False
INCOZ - NZRO,INCOZ - YPPH,False
INCOZ - NZTL,INCOZ - YPPH,False
INCOZ - NZWN,INCOZ - YPPH,False
INCOZ - NZWR,INCOZ - YPPH,False
INCOZ - NZWS,INCOZ - YPPH,False
INCOZ - RJCH,INCOZ - YPPH,False
INCOZ - RJOA,INCOZ - YPPH,False
INCOZ - RJOO,INCOZ - YPPH,False
INCOZ - RKPK,INCOZ - YPPH,False
INCOZ - RKTN,INCOZ - YPPH,False
INCOZ - ROAH,INCOZ - YPPH,False
INCOZ - SCEL,INCOZ - YPPH,False
INCOZ - SCIP,INCOZ - YPPH,False
INCOZ - SEQM,INCOZ - YPPH,False
INCOZ - VHHX,INCOZ - YPPH,False
INCOZ - VNKT,INCOZ - YPPH,False
INCOZ - WADD,INCOZ - YPPH,False
INCOZ - WSSS,INCOZ - YPPH,False
INCOZ - YBBN,INCOZ - YPPH,True
INCOZ - YBCG,INCOZ - YPPH,True
INCOZ - YBHM,INCOZ - YPPH,False
INCOZ - YBMK,INCOZ - YPPH,True
INCOZ - YBRK,INCOZ - YPPH,False
INCOZ - YBSU,INCOZ - YPPH,False
INCOZ - YMHB,INCOZ - YPPH,True
INCOZ - YMLT,INCOZ - YPPH,True
INCOZ - YMML,INCOZ - YPPH,True
INCOZ - YPAD,INCOZ - YPPH,True
INCOZ - YPPH,INCOZ - YPPH,False
INCOZ - YSCB,INCOZ - YPPH,True
INCOZ - YSSY,INCOZ - YPPH,False
INCOZ - NFFN,INCOZ - YSCB,False
INCOZ - NZAA,INCOZ - YSCB,False
INCOZ - NZCH,INCOZ - YSCB,False
INCOZ - NZGS,INCOZ - YSCB,False
INCOZ - NZMF,INCOZ - YSCB,False
INCOZ - NZMJ,INCOZ - YSCB,False
INCOZ - NZNS,INCOZ - YSCB,False
INCOZ - NZNV,INCOZ - YSCB,False
INCOZ - NZQE,INCOZ - YSCB,False
INCOZ - NZQN,INCOZ - YSCB,False
INCOZ - NZRO,INCOZ - YSCB,False
INCOZ - NZTL,INCOZ - YSCB,False
INCOZ - NZWN,INCOZ - YSCB,False
INCOZ - NZWR,INCOZ - YSCB,False
INCOZ - NZWS,INCOZ - YSCB,False
INCOZ - RJCH,INCOZ - YSCB,False
INCOZ - RJOA,INCOZ - YSCB,False
INCOZ - RJOO,INCOZ - YSCB,False
INCOZ - RKPK,INCOZ - YSCB,False
INCOZ - RKTN,INCOZ - YSCB,False
INCOZ - ROAH,INCOZ - YSCB,False
INCOZ - SCEL,INCOZ - YSCB,False
INCOZ - SCIP,INCOZ - YSCB,False
INCOZ - SEQM,INCOZ - YSCB,False
INCOZ - VHHX,INCOZ - YSCB,False
INCOZ - VNKT,INCOZ - YSCB,False
INCOZ - WADD,INCOZ - YSCB,False
INCOZ - WSSS,INCOZ - YSCB,False
INCOZ - YBBN,INCOZ - YSCB,True
INCOZ - YBCG,INCOZ - YSCB,True
INCOZ - YBHM,INCOZ - YSCB,True
INCOZ - YBMK,INCOZ - YSCB,True
INCOZ - YBRK,INCOZ - YSCB,True
INCOZ - YBSU,INCOZ - YSCB,True
INCOZ - YMHB,INCOZ - YSCB,True
INCOZ - YMLT,INCOZ - YSCB,False
INCOZ - YMML,INCOZ - YSCB,True
INCOZ - YPAD,INCOZ - YSCB,True
INCOZ - YPPH,INCOZ - YSCB,True
INCOZ - YSCB,INCOZ - YSCB,False
INCOZ - YSSY,INCOZ - YSCB,True
INCOZ - NFFN,INCOZ - YSSY,False
INCOZ - NZAA,INCOZ - YSSY,True
INCOZ - NZCH,INCOZ - YSSY,True
INCOZ - NZGS,INCOZ - YSSY,False
INCOZ - NZMF,INCOZ - YSSY,False
INCOZ - NZMJ,INCOZ - YSSY,False
INCOZ - NZNS,INCOZ - YSSY,False
INCOZ - NZNV,INCOZ - YSSY,False
INCOZ - NZQE,INCOZ - YSSY,False
INCOZ - NZQN,INCOZ - YSSY,True
INCOZ - NZRO,INCOZ - YSSY,False
INCOZ - NZTL,INCOZ - YSSY,False
INCOZ - NZWN,INCOZ - YSSY,True
INCOZ - NZWR,INCOZ - YSSY,False
INCOZ - NZWS,INCOZ - YSSY,False
INCOZ - RJCH,INCOZ - YSSY,False
INCOZ - RJOA,INCOZ - YSSY,False
INCOZ - RJOO,INCOZ - YSSY,False
INCOZ - RKPK,INCOZ - YSSY,False
INCOZ - RKTN,INCOZ - YSSY,False
INCOZ - ROAH,INCOZ - YSSY,False
INCOZ - SCEL,INCOZ - YSSY,False
INCOZ - SCIP,INCOZ - YSSY,False
INCOZ - SEQM,INCOZ - YSSY,False
INCOZ - VHHX,INCOZ - YSSY,False
INCOZ - VNKT,INCOZ - YSSY,False
INCOZ - WADD,INCOZ - YSSY,False
INCOZ - WSSS,INCOZ - YSSY,False
INCOZ - YBBN,INCOZ - YSSY,True
INCOZ - YBCG,INCOZ - YSSY,True
INCOZ - YBHM,INCOZ - YSSY,True
INCOZ - YBMK,INCOZ - YSSY,True
INCOZ - YBRK,INCOZ - YSSY,True
INCOZ - YBSU,INCOZ - YSSY,True
INCOZ - YMHB,INCOZ - YSSY,True
INCOZ - YMLT,INCOZ - YSSY,True
INCOZ - YMML,INCOZ - YSSY,True
INCOZ - YPAD,INCOZ - YSSY,True
INCOZ - YPPH,INCOZ - YSSY,False
INCOZ - YSCB,INCOZ - YSSY,True
INCOZ - YSSY,INCOZ - YSSY,False
