Origin,Destination,Approved,source_file
INCOZ - YPAD,INCOZ - NZMF,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZMF,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZMF,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZMF,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZMJ,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZMJ,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZMJ,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZMJ,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZMJ,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZMJ,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZMJ,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZMJ,False,B78X1.csv
INCOZ - WADD,INCOZ - NZMJ,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YMML,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZMJ,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZMJ,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZNS,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZNS,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZNS,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZNS,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZNS,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZNS,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZNS,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZNS,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZNS,False,B78X1.csv
INCOZ - WADD,INCOZ - NZNS,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZNS,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZNS,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZNS,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZNS,False,B78X1.csv
INCOZ - YMML,INCOZ - NZNS,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZNS,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZNS,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZNS,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZNS,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZNV,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZNV,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZNV,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZNV,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZNV,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZNV,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZNV,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZNV,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZNV,False,B78X1.csv
INCOZ - WADD,INCOZ - NZNV,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZNV,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZNV,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZNV,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZNV,False,B78X1.csv
INCOZ - YMML,INCOZ - NZNV,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZNV,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZNV,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZNV,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZNV,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZQE,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZQE,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZQE,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZQE,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZQE,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZQE,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZQE,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZQE,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZQE,False,B78X1.csv
INCOZ - WADD,INCOZ - NZQE,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZQE,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZQE,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZQE,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZQE,False,B78X1.csv
INCOZ - YMML,INCOZ - NZQE,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZQE,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZQE,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZQE,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZQE,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZQN,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZQN,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZQN,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZQN,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZQN,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZQN,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZQN,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZQN,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZQN,False,B78X1.csv
INCOZ - WADD,INCOZ - NZQN,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZQN,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZQN,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZQN,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZQN,False,B78X1.csv
INCOZ - YMML,INCOZ - NZQN,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZQN,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZQN,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZQN,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZQN,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZRO,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZRO,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZRO,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZRO,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZRO,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZRO,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZRO,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZRO,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZRO,False,B78X1.csv
INCOZ - WADD,INCOZ - NZRO,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZRO,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZRO,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZRO,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZRO,False,B78X1.csv
INCOZ - YMML,INCOZ - NZRO,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZRO,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZRO,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZRO,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZRO,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZTL,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZTL,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZTL,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZTL,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZTL,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZTL,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZTL,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZTL,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZTL,False,B78X1.csv
INCOZ - WADD,INCOZ - NZTL,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZTL,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZTL,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZTL,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZTL,False,B78X1.csv
INCOZ - YMML,INCOZ - NZTL,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZTL,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZTL,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZTL,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZTL,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZWN,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZWN,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZWN,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZWN,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZWN,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZWN,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZWN,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZWN,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZWN,False,B78X1.csv
INCOZ - WADD,INCOZ - NZWN,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZWN,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZWN,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZWN,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZWN,False,B78X1.csv
INCOZ - YMML,INCOZ - NZWN,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZWN,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZWN,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZWN,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZWN,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZWR,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZWR,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZWR,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZWR,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZWR,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZWR,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZWR,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZWR,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZWR,False,B78X1.csv
INCOZ - WADD,INCOZ - NZWR,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZWR,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZWR,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZWR,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZWR,False,B78X1.csv
INCOZ - YMML,INCOZ - NZWR,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZWR,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZWR,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZWR,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZWR,False,B78X1.csv
INCOZ - NFFN,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZAA,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZCH,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZGS,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZMF,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZMJ,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZNS,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZNV,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZQE,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZQN,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZRO,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZTL,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZWN,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZWR,INCOZ - NZWS,False,B78X1.csv
INCOZ - NZWS,INCOZ - NZWS,False,B78X1.csv
INCOZ - RJAA,INCOZ - NZWS,False,B78X1.csv
INCOZ - RJCC,INCOZ - NZWS,False,B78X1.csv
INCOZ - RJOA,INCOZ - NZWS,False,B78X1.csv
INCOZ - RJOO,INCOZ - NZWS,False,B78X1.csv
INCOZ - RKPK,INCOZ - NZWS,False,B78X1.csv
INCOZ - VHHX,INCOZ - NZWS,False,B78X1.csv
INCOZ - VNKT,INCOZ - NZWS,False,B78X1.csv
INCOZ - WADD,INCOZ - NZWS,False,B78X1.csv
INCOZ - WSSS,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBBN,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBCG,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBHM,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBMK,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBRK,INCOZ - NZWS,False,B78X1.csv
INCOZ - YBSU,INCOZ - NZWS,False,B78X1.csv
INCOZ - YMHB,INCOZ - NZWS,False,B78X1.csv
INCOZ - YMLT,INCOZ - NZWS,False,B78X1.csv
INCOZ - YMML,INCOZ - NZWS,False,B78X1.csv
INCOZ - YPAD,INCOZ - NZWS,False,B78X1.csv
INCOZ - YPPH,INCOZ - NZWS,False,B78X1.csv
INCOZ - YSCB,INCOZ - NZWS,False,B78X1.csv
INCOZ - YSSY,INCOZ - NZWS,False,B78X1.csv
INCOZ - NFFN,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZAA,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZCH,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZGS,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZMF,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZMJ,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZNS,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZNV,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZQE,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZQN,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZRO,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZTL,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZWN,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZWR,INCOZ - RJAA,False,B78X1.csv
INCOZ - NZWS,INCOZ - RJAA,False,B78X1.csv
INCOZ - RJAA,INCOZ - RJAA,False,B78X1.csv
INCOZ - RJCC,INCOZ - RJAA,True,B78X1.csv
INCOZ - RJOA,INCOZ - RJAA,True,B78X1.csv
INCOZ - RJOO,INCOZ - RJAA,True,B78X1.csv
INCOZ - RKPK,INCOZ - RJAA,False,B78X1.csv
INCOZ - VHHX,INCOZ - RJAA,False,B78X1.csv
INCOZ - VNKT,INCOZ - RJAA,False,B78X1.csv
INCOZ - WADD,INCOZ - RJAA,False,B78X1.csv
INCOZ - WSSS,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBBN,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBCG,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBHM,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBMK,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBRK,INCOZ - RJAA,False,B78X1.csv
INCOZ - YBSU,INCOZ - RJAA,False,B78X1.csv
INCOZ - YMHB,INCOZ - RJAA,False,B78X1.csv
INCOZ - YMLT,INCOZ - RJAA,False,B78X1.csv
INCOZ - YMML,INCOZ - RJAA,False,B78X1.csv
INCOZ - YPAD,INCOZ - RJAA,False,B78X1.csv
INCOZ - YPPH,INCOZ - RJAA,False,B78X1.csv
INCOZ - YSCB,INCOZ - RJAA,False,B78X1.csv
INCOZ - YSSY,INCOZ - RJAA,False,B78X1.csv
INCOZ - NFFN,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZAA,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZCH,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZGS,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZMF,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZMJ,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZNS,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZNV,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZQE,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZQN,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZRO,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZTL,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZWN,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZWR,INCOZ - RJCC,False,B78X1.csv
INCOZ - NZWS,INCOZ - RJCC,False,B78X1.csv
INCOZ - RJAA,INCOZ - RJCC,False,B78X1.csv
INCOZ - RJCC,INCOZ - RJCC,False,B78X1.csv
INCOZ - RJOA,INCOZ - RJCC,False,B78X1.csv
INCOZ - RJOO,INCOZ - RJCC,False,B78X1.csv
INCOZ - RKPK,INCOZ - RJCC,False,B78X1.csv
INCOZ - VHHX,INCOZ - RJCC,False,B78X1.csv
INCOZ - VNKT,INCOZ - RJCC,False,B78X1.csv
INCOZ - WADD,INCOZ - RJCC,False,B78X1.csv
INCOZ - WSSS,INCOZ - RJCC,False,B78X1.csv
INCOZ - YBBN,INCOZ - RJCC,False,B78X1.csv
